cod_ibge,municipio,ano,pib_valor
4127601,Tijucas do Sul - PR,2021,576417
4127700,Toledo - PR,2018,6159290
4127700,Toledo - PR,2019,6192390
4127700,Toledo - PR,2020,6784000
4127700,Toledo - PR,2021,7482485
4127809,Tomazina - PR,2018,199958
4127809,Tomazina - PR,2019,201734
4127809,Tomazina - PR,2020,261929
4127809,Tomazina - PR,2021,324174
4127858,Três Barras do Paraná - PR,2018,318617
4127858,Três Barras do Paraná - PR,2019,325756
4127858,Três Barras do Paraná - PR,2020,434777
4127858,Três Barras do Paraná - PR,2021,435987
4127882,Tunas do Paraná - PR,2018,110171
4127882,Tunas do Paraná - PR,2019,119230
4127882,Tunas do Paraná - PR,2020,122500
4127882,Tunas do Paraná - PR,2021,144145
4127908,Tuneiras do Oeste - PR,2018,201175
4127908,Tuneiras do Oeste - PR,2019,187550
4127908,Tuneiras do Oeste - PR,2020,255077
4127908,Tuneiras do Oeste - PR,2021,233741
4127957,Tupãssi - PR,2018,342776
4127957,Tupãssi - PR,2019,327042
4127957,Tupãssi - PR,2020,413274
4127957,Tupãssi - PR,2021,431452
4127965,Turvo - PR,2018,442356
4127965,Turvo - PR,2019,431309
4127965,Turvo - PR,2020,543556
4127965,Turvo - PR,2021,601652
4128005,Ubiratã - PR,2018,946866
4128005,Ubiratã - PR,2019,933544
4128005,Ubiratã - PR,2020,1601884
4128005,Ubiratã - PR,2021,1714000
4128104,Umuarama - PR,2018,3390564
4128104,Umuarama - PR,2019,3719377
4128104,Umuarama - PR,2020,3674618
4128104,Umuarama - PR,2021,4103804
4128203,União da Vitória - PR,2018,1580699
4128203,União da Vitória - PR,2019,1604233
4128203,União da Vitória - PR,2020,1616235
4128203,União da Vitória - PR,2021,1959262
4128302,Uniflor - PR,2018,64755
4128302,Uniflor - PR,2019,65086
4128302,Uniflor - PR,2020,104985
4128302,Uniflor - PR,2021,99889
4128401,Uraí - PR,2018,283937
4128401,Uraí - PR,2019,272404
4128401,Uraí - PR,2020,332187
4128401,Uraí - PR,2021,367868
4128500,Wenceslau Braz - PR,2018,557133
4128500,Wenceslau Braz - PR,2019,540947
4128500,Wenceslau Braz - PR,2020,622784
4128500,Wenceslau Braz - PR,2021,711254
4128534,Ventania - PR,2018,228979
4128534,Ventania - PR,2019,243324
4128534,Ventania - PR,2020,320713
4128534,Ventania - PR,2021,347628
4128559,Vera Cruz do Oeste - PR,2018,257001
4128559,Vera Cruz do Oeste - PR,2019,237957
4128559,Vera Cruz do Oeste - PR,2020,334353
4128559,Vera Cruz do Oeste - PR,2021,341127
4128609,Verê - PR,2018,293062
4128609,Verê - PR,2019,284271
4128609,Verê - PR,2020,417545
4128609,Verê - PR,2021,499747
4128625,Alto Paraíso - PR,2018,96375
4128625,Alto Paraíso - PR,2019,91050
4128625,Alto Paraíso - PR,2020,104268
4128625,Alto Paraíso - PR,2021,113679
4128633,Doutor Ulysses - PR,2018,62325
4128633,Doutor Ulysses - PR,2019,69083
4128633,Doutor Ulysses - PR,2020,89390
4128633,Doutor Ulysses - PR,2021,99222
4128658,Virmond - PR,2018,127395
4128658,Virmond - PR,2019,138203
4128658,Virmond - PR,2020,174759
4128658,Virmond - PR,2021,189741
4128708,Vitorino - PR,2018,360443
4128708,Vitorino - PR,2019,349886
4128708,Vitorino - PR,2020,444027
4128708,Vitorino - PR,2021,498350
4128807,Xambrê - PR,2018,95279
4128807,Xambrê - PR,2019,95272
4128807,Xambrê - PR,2020,128281
4128807,Xambrê - PR,2021,119646
4200051,Abdon Batista - SC,2018,63186
4200051,Abdon Batista - SC,2019,67415
4200051,Abdon Batista - SC,2020,62064
4200051,Abdon Batista - SC,2021,75124
4200101,Abelardo Luz - SC,2018,698749
4200101,Abelardo Luz - SC,2019,661696
4200101,Abelardo Luz - SC,2020,785719
4200101,Abelardo Luz - SC,2021,785840
4200200,Agrolândia - SC,2018,248710
4200200,Agrolândia - SC,2019,275681
4200200,Agrolândia - SC,2020,301509
4200200,Agrolândia - SC,2021,396094
4200309,Agronômica - SC,2018,158302
4200309,Agronômica - SC,2019,161868
4200309,Agronômica - SC,2020,186897
4200309,Agronômica - SC,2021,232870
4200408,Água Doce - SC,2018,310758
4200408,Água Doce - SC,2019,356271
4200408,Água Doce - SC,2020,545641
4200408,Água Doce - SC,2021,651064
4200507,Águas de Chapecó - SC,2018,103626
4200507,Águas de Chapecó - SC,2019,111370
4200507,Águas de Chapecó - SC,2020,118517
4200507,Águas de Chapecó - SC,2021,137688
4200556,Águas Frias - SC,2018,98949
4200556,Águas Frias - SC,2019,109866
4200556,Águas Frias - SC,2020,126595
4200556,Águas Frias - SC,2021,163064
4200606,Águas Mornas - SC,2018,164587
4200606,Águas Mornas - SC,2019,174766
4200606,Águas Mornas - SC,2020,179592
4200606,Águas Mornas - SC,2021,199557
4200705,Alfredo Wagner - SC,2018,259596
4200705,Alfredo Wagner - SC,2019,270062
4200705,Alfredo Wagner - SC,2020,318272
4200705,Alfredo Wagner - SC,2021,336432
4200754,Alto Bela Vista - SC,2018,55915
4200754,Alto Bela Vista - SC,2019,60655
4200754,Alto Bela Vista - SC,2020,72476
4200754,Alto Bela Vista - SC,2021,78990
4200804,Anchieta - SC,2018,134526
4200804,Anchieta - SC,2019,143489
4200804,Anchieta - SC,2020,175462
4200804,Anchieta - SC,2021,203784
4200903,Angelina - SC,2018,112091
4200903,Angelina - SC,2019,133477
4200903,Angelina - SC,2020,149508
4200903,Angelina - SC,2021,174544
4201000,Anita Garibaldi - SC,2018,155793
4201000,Anita Garibaldi - SC,2019,171000
4201000,Anita Garibaldi - SC,2020,180845
4201000,Anita Garibaldi - SC,2021,231485
4201109,Anitápolis - SC,2018,57086
4201109,Anitápolis - SC,2019,62292
4201109,Anitápolis - SC,2020,67108
4201109,Anitápolis - SC,2021,84556
4201208,Antônio Carlos - SC,2018,656475
4201208,Antônio Carlos - SC,2019,789111
4201208,Antônio Carlos - SC,2020,788089
4201208,Antônio Carlos - SC,2021,796471
4201257,Apiúna - SC,2018,416068
4201257,Apiúna - SC,2019,401001
4201257,Apiúna - SC,2020,371305
4201257,Apiúna - SC,2021,442404
4201273,Arabutã - SC,2018,156882
4201273,Arabutã - SC,2019,174031
4201273,Arabutã - SC,2020,228359
4201273,Arabutã - SC,2021,284398
4201307,Araquari - SC,2018,4154129
4201307,Araquari - SC,2019,4856885
4201307,Araquari - SC,2020,5507493
4201307,Araquari - SC,2021,7487636
4201406,Araranguá - SC,2018,1833796
4201406,Araranguá - SC,2019,1941116
4201406,Araranguá - SC,2020,2066667
4201406,Araranguá - SC,2021,2384838
4201505,Armazém - SC,2018,190756
4201505,Armazém - SC,2019,210847
4201505,Armazém - SC,2020,230323
4201505,Armazém - SC,2021,272041
4201604,Arroio Trinta - SC,2018,89332
4201604,Arroio Trinta - SC,2019,97459
4201604,Arroio Trinta - SC,2020,110962
4201604,Arroio Trinta - SC,2021,125939
4201653,Arvoredo - SC,2018,100351
4201653,Arvoredo - SC,2019,115566
4201653,Arvoredo - SC,2020,135543
4201653,Arvoredo - SC,2021,203863
4201703,Ascurra - SC,2018,197071
4201703,Ascurra - SC,2019,210420
4201703,Ascurra - SC,2020,207577
4201703,Ascurra - SC,2021,244941
4201802,Atalanta - SC,2018,99246
4201802,Atalanta - SC,2019,100719
4201802,Atalanta - SC,2020,101182
4201802,Atalanta - SC,2021,125964
4201901,Aurora - SC,2018,210460
4201901,Aurora - SC,2019,176919
4201901,Aurora - SC,2020,268031
4201901,Aurora - SC,2021,406893
4201950,Balneário Arroio do Silva - SC,2018,171677
4201950,Balneário Arroio do Silva - SC,2019,179664
4201950,Balneário Arroio do Silva - SC,2020,195653
4201950,Balneário Arroio do Silva - SC,2021,221814
4202008,Balneário Camboriú - SC,2018,5551557
4202008,Balneário Camboriú - SC,2019,6039781
4202008,Balneário Camboriú - SC,2020,6210863
4202008,Balneário Camboriú - SC,2021,7357101
4202057,Balneário Barra do Sul - SC,2018,185970
4202057,Balneário Barra do Sul - SC,2019,202216
4202057,Balneário Barra do Sul - SC,2020,216001
4202057,Balneário Barra do Sul - SC,2021,254540
4202073,Balneário Gaivota - SC,2018,152262
4202073,Balneário Gaivota - SC,2019,166809
4202073,Balneário Gaivota - SC,2020,182708
4202073,Balneário Gaivota - SC,2021,216920
4202081,Bandeirante - SC,2018,61181
4202081,Bandeirante - SC,2019,79432
4202081,Bandeirante - SC,2020,106895
4202081,Bandeirante - SC,2021,102204
4202099,Barra Bonita - SC,2018,35317
4202099,Barra Bonita - SC,2019,36851
4202099,Barra Bonita - SC,2020,42592
4202099,Barra Bonita - SC,2021,52278
4202107,Barra Velha - SC,2018,1398993
4202107,Barra Velha - SC,2019,1831043
4202107,Barra Velha - SC,2020,1837170
4202107,Barra Velha - SC,2021,2372107
4202131,Bela Vista do Toldo - SC,2018,150008
4202131,Bela Vista do Toldo - SC,2019,153403
4202131,Bela Vista do Toldo - SC,2020,175806
4202131,Bela Vista do Toldo - SC,2021,196838
4202156,Belmonte - SC,2018,51774
4202156,Belmonte - SC,2019,53273
4202156,Belmonte - SC,2020,61723
4202156,Belmonte - SC,2021,57645
4202206,Benedito Novo - SC,2018,302416
4202206,Benedito Novo - SC,2019,330157
4202206,Benedito Novo - SC,2020,370030
4202206,Benedito Novo - SC,2021,470066
4202305,Biguaçu - SC,2018,1866213
4202305,Biguaçu - SC,2019,2215977
4202305,Biguaçu - SC,2020,2415813
4202305,Biguaçu - SC,2021,2669788
4202404,Blumenau - SC,2018,16961256
4202404,Blumenau - SC,2019,17303599
4202404,Blumenau - SC,2020,17782041
4202404,Blumenau - SC,2021,20576440
4202438,Bocaina do Sul - SC,2018,77870
4202438,Bocaina do Sul - SC,2019,86126
4202438,Bocaina do Sul - SC,2020,96202
4202438,Bocaina do Sul - SC,2021,135891
4202453,Bombinhas - SC,2018,655808
4202453,Bombinhas - SC,2019,721628
4202453,Bombinhas - SC,2020,783522
4202453,Bombinhas - SC,2021,877306
4202503,Bom Jardim da Serra - SC,2018,99808
4202503,Bom Jardim da Serra - SC,2019,132721
4202503,Bom Jardim da Serra - SC,2020,242082
4202503,Bom Jardim da Serra - SC,2021,371641
4202537,Bom Jesus - SC,2018,100973
4202537,Bom Jesus - SC,2019,119116
4202537,Bom Jesus - SC,2020,131101
4202537,Bom Jesus - SC,2021,160196
4202578,Bom Jesus do Oeste - SC,2018,52879
4202578,Bom Jesus do Oeste - SC,2019,53805
4202578,Bom Jesus do Oeste - SC,2020,64587
4202578,Bom Jesus do Oeste - SC,2021,73695
4202602,Bom Retiro - SC,2018,272655
4202602,Bom Retiro - SC,2019,313756
4202602,Bom Retiro - SC,2020,346803
4202602,Bom Retiro - SC,2021,422319
4202701,Botuverá - SC,2018,321129
4202701,Botuverá - SC,2019,325217
4202701,Botuverá - SC,2020,348785
4202701,Botuverá - SC,2021,430570
4202800,Braço do Norte - SC,2018,1175283
4202800,Braço do Norte - SC,2019,1338142
4202800,Braço do Norte - SC,2020,1443112
4202800,Braço do Norte - SC,2021,1744713
4202859,Braço do Trombudo - SC,2018,155522
4202859,Braço do Trombudo - SC,2019,155526
4202859,Braço do Trombudo - SC,2020,181527
4202859,Braço do Trombudo - SC,2021,250118
4202875,Brunópolis - SC,2018,81372
4202875,Brunópolis - SC,2019,90127
4202875,Brunópolis - SC,2020,95779
4202875,Brunópolis - SC,2021,137952
4202909,Brusque - SC,2018,6375146
4202909,Brusque - SC,2019,6933741
4202909,Brusque - SC,2020,6998846
4202909,Brusque - SC,2021,8723259
4203006,Caçador - SC,2018,3298267
4203006,Caçador - SC,2019,3530604
4203006,Caçador - SC,2020,3951560
4203006,Caçador - SC,2021,4702908
4203105,Caibi - SC,2018,238718
4203105,Caibi - SC,2019,250737
4203105,Caibi - SC,2020,285114
4203105,Caibi - SC,2021,316744
4203154,Calmon - SC,2018,70128
4203154,Calmon - SC,2019,78607
4203154,Calmon - SC,2020,85947
4203154,Calmon - SC,2021,97685
4203204,Camboriú - SC,2018,1502264
4203204,Camboriú - SC,2019,1682847
4203204,Camboriú - SC,2020,1826694
4203204,Camboriú - SC,2021,2242100
4203253,Capão Alto - SC,2018,118413
4203253,Capão Alto - SC,2019,136745
4203253,Capão Alto - SC,2020,158898
4203253,Capão Alto - SC,2021,235012
4203303,Campo Alegre - SC,2018,490706
4203303,Campo Alegre - SC,2019,559620
4203303,Campo Alegre - SC,2020,563080
4203303,Campo Alegre - SC,2021,699636
4203402,Campo Belo do Sul - SC,2018,228173
4203402,Campo Belo do Sul - SC,2019,228827
4203402,Campo Belo do Sul - SC,2020,235160
4203402,Campo Belo do Sul - SC,2021,333003
4203501,Campo Erê - SC,2018,294166
4203501,Campo Erê - SC,2019,278626
4203501,Campo Erê - SC,2020,330954
4203501,Campo Erê - SC,2021,437780
4203600,Campos Novos - SC,2018,1950894
4203600,Campos Novos - SC,2019,2193961
4203600,Campos Novos - SC,2020,2435743
4203600,Campos Novos - SC,2021,2610111
4203709,Canelinha - SC,2018,189954
4203709,Canelinha - SC,2019,205870
4203709,Canelinha - SC,2020,215137
4203709,Canelinha - SC,2021,295596
4203808,Canoinhas - SC,2018,1703205
4203808,Canoinhas - SC,2019,1757061
4203808,Canoinhas - SC,2020,1859428
4203808,Canoinhas - SC,2021,2202873
4203907,Capinzal - SC,2018,834324
4203907,Capinzal - SC,2019,948760
4203907,Capinzal - SC,2020,961959
4203907,Capinzal - SC,2021,1070601
4203956,Capivari de Baixo - SC,2018,784191
4203956,Capivari de Baixo - SC,2019,916327
4203956,Capivari de Baixo - SC,2020,1271609
4203956,Capivari de Baixo - SC,2021,1348473
4204004,Catanduvas - SC,2018,406888
4204004,Catanduvas - SC,2019,436133
4204004,Catanduvas - SC,2020,455347
4204004,Catanduvas - SC,2021,530828
4204103,Caxambu do Sul - SC,2018,119354
4204103,Caxambu do Sul - SC,2019,141193
4204103,Caxambu do Sul - SC,2020,193778
4204103,Caxambu do Sul - SC,2021,164133
4204152,Celso Ramos - SC,2018,55175
4204152,Celso Ramos - SC,2019,59338
4204152,Celso Ramos - SC,2020,57096
4204152,Celso Ramos - SC,2021,65897
4204178,Cerro Negro - SC,2018,81005
4204178,Cerro Negro - SC,2019,80108
4204178,Cerro Negro - SC,2020,78455
4204178,Cerro Negro - SC,2021,141410
4204194,Chapadão do Lageado - SC,2018,83231
4204194,Chapadão do Lageado - SC,2019,80329
4204194,Chapadão do Lageado - SC,2020,98085
4204194,Chapadão do Lageado - SC,2021,97926
4204202,Chapecó - SC,2018,9611568
4204202,Chapecó - SC,2019,10516199
4204202,Chapecó - SC,2020,11946493
4204202,Chapecó - SC,2021,13693104
4204251,Cocal do Sul - SC,2018,657435
4204251,Cocal do Sul - SC,2019,683552
4204251,Cocal do Sul - SC,2020,703615
4204251,Cocal do Sul - SC,2021,885040
4204301,Concórdia - SC,2018,3352605
4204301,Concórdia - SC,2019,3723579
4204301,Concórdia - SC,2020,3909478
4204301,Concórdia - SC,2021,4559276
4204350,Cordilheira Alta - SC,2018,257705
4204350,Cordilheira Alta - SC,2019,299679
4204350,Cordilheira Alta - SC,2020,314090
4204350,Cordilheira Alta - SC,2021,434564
4204400,Coronel Freitas - SC,2018,270094
4204400,Coronel Freitas - SC,2019,283723
4204400,Coronel Freitas - SC,2020,331944
4204400,Coronel Freitas - SC,2021,381539
4204459,Coronel Martins - SC,2018,50033
4204459,Coronel Martins - SC,2019,47852
4204459,Coronel Martins - SC,2020,53361
4204459,Coronel Martins - SC,2021,57373
4204509,Corupá - SC,2018,442321
4204509,Corupá - SC,2019,465249
4204509,Corupá - SC,2020,678099
4204509,Corupá - SC,2021,797518
4204558,Correia Pinto - SC,2018,578590
4204558,Correia Pinto - SC,2019,618919
4204558,Correia Pinto - SC,2020,670691
4204558,Correia Pinto - SC,2021,591259
4204608,Criciúma - SC,2018,7686780
4204608,Criciúma - SC,2019,8219562
4204608,Criciúma - SC,2020,8808931
4204608,Criciúma - SC,2021,10063805
4204707,Cunha Porã - SC,2018,535671
4204707,Cunha Porã - SC,2019,596679
4204707,Cunha Porã - SC,2020,702506
4204707,Cunha Porã - SC,2021,927504
4204756,Cunhataí - SC,2018,51369
4204756,Cunhataí - SC,2019,51914
4204756,Cunhataí - SC,2020,58478
4204756,Cunhataí - SC,2021,66618
4204806,Curitibanos - SC,2018,1425830
4204806,Curitibanos - SC,2019,1494517
4204806,Curitibanos - SC,2020,1603819
4204806,Curitibanos - SC,2021,1875114
4204905,Descanso - SC,2018,217153
4204905,Descanso - SC,2019,226098
4204905,Descanso - SC,2020,265931
4204905,Descanso - SC,2021,298972
4205001,Dionísio Cerqueira - SC,2018,395626
4205001,Dionísio Cerqueira - SC,2019,414716
4205001,Dionísio Cerqueira - SC,2020,494130
4205001,Dionísio Cerqueira - SC,2021,636238
4205100,Dona Emma - SC,2018,114649
4205100,Dona Emma - SC,2019,116469
4205100,Dona Emma - SC,2020,135636
4205100,Dona Emma - SC,2021,165716
4205159,Doutor Pedrinho - SC,2018,114093
4205159,Doutor Pedrinho - SC,2019,118661
4205159,Doutor Pedrinho - SC,2020,131267
4205159,Doutor Pedrinho - SC,2021,175696
4205175,Entre Rios - SC,2018,48004
4205175,Entre Rios - SC,2019,50587
4205175,Entre Rios - SC,2020,54575
4205175,Entre Rios - SC,2021,61375
4205191,Ermo - SC,2018,84045
4205191,Ermo - SC,2019,93400
4205191,Ermo - SC,2020,120352
4205191,Ermo - SC,2021,176541
4205209,Erval Velho - SC,2018,140137
4205209,Erval Velho - SC,2019,136962
4205209,Erval Velho - SC,2020,152013
4205209,Erval Velho - SC,2021,183128
4205308,Faxinal dos Guedes - SC,2018,440828
4205308,Faxinal dos Guedes - SC,2019,470924
4205308,Faxinal dos Guedes - SC,2020,578654
4205308,Faxinal dos Guedes - SC,2021,758314
4205357,Flor do Sertão - SC,2018,40711
4205357,Flor do Sertão - SC,2019,49084
4205357,Flor do Sertão - SC,2020,54802
4205357,Flor do Sertão - SC,2021,64273
4205407,Florianópolis - SC,2018,21059944
4205407,Florianópolis - SC,2019,21966053
4205407,Florianópolis - SC,2020,21300109
4205407,Florianópolis - SC,2021,23555034
4205431,Formosa do Sul - SC,2018,55373
4205431,Formosa do Sul - SC,2019,56822
4205431,Formosa do Sul - SC,2020,60837
4205431,Formosa do Sul - SC,2021,78629
4205456,Forquilhinha - SC,2018,851172
4205456,Forquilhinha - SC,2019,897888
4205456,Forquilhinha - SC,2020,978278
4205456,Forquilhinha - SC,2021,1224362
4205506,Fraiburgo - SC,2018,925962
4205506,Fraiburgo - SC,2019,977385
4205506,Fraiburgo - SC,2020,1150973
4205506,Fraiburgo - SC,2021,1273454
4205555,Frei Rogério - SC,2018,49378
4205555,Frei Rogério - SC,2019,72671
4205555,Frei Rogério - SC,2020,71940
4205555,Frei Rogério - SC,2021,102093
4205605,Galvão - SC,2018,75586
4205605,Galvão - SC,2019,76468
4205605,Galvão - SC,2020,95597
4205605,Galvão - SC,2021,99952
4205704,Garopaba - SC,2018,584870
4205704,Garopaba - SC,2019,616471
4205704,Garopaba - SC,2020,684707
4205704,Garopaba - SC,2021,773131
4205803,Garuva - SC,2018,1071702
4205803,Garuva - SC,2019,1098515
4205803,Garuva - SC,2020,1388594
4205803,Garuva - SC,2021,2033119
4205902,Gaspar - SC,2018,2978775
4205902,Gaspar - SC,2019,3186559
4205902,Gaspar - SC,2020,3343822
4205902,Gaspar - SC,2021,4156791
4206009,Governador Celso Ramos - SC,2018,316570
4206009,Governador Celso Ramos - SC,2019,352430
4206009,Governador Celso Ramos - SC,2020,378449
4206009,Governador Celso Ramos - SC,2021,449622
4206108,Grão-Pará - SC,2018,218916
4206108,Grão-Pará - SC,2019,248728
4206108,Grão-Pará - SC,2020,263423
4206108,Grão-Pará - SC,2021,329139
4206207,Gravatal - SC,2018,240845
4206207,Gravatal - SC,2019,264781
4206207,Gravatal - SC,2020,293883
4206207,Gravatal - SC,2021,387231
4206306,Guabiruba - SC,2018,977978
4206306,Guabiruba - SC,2019,1001396
4206306,Guabiruba - SC,2020,1015605
4206306,Guabiruba - SC,2021,1262670
4206405,Guaraciaba - SC,2018,346834
4206405,Guaraciaba - SC,2019,347379
4206405,Guaraciaba - SC,2020,397472
4206405,Guaraciaba - SC,2021,454591
4206504,Guaramirim - SC,2018,1696751
4206504,Guaramirim - SC,2019,1957533
4206504,Guaramirim - SC,2020,2012961
4206504,Guaramirim - SC,2021,2514108
4206603,Guarujá do Sul - SC,2018,154033
4206603,Guarujá do Sul - SC,2019,166755
4206603,Guarujá do Sul - SC,2020,180031
4206603,Guarujá do Sul - SC,2021,202542
4206652,Guatambú - SC,2018,226387
4206652,Guatambú - SC,2019,253792
4206652,Guatambú - SC,2020,293594
4206652,Guatambú - SC,2021,354963
4206702,Herval d'Oeste - SC,2018,476489
4206702,Herval d'Oeste - SC,2019,481991
4206702,Herval d'Oeste - SC,2020,540370
4206702,Herval d'Oeste - SC,2021,623924
4206751,Ibiam - SC,2018,53466
4206751,Ibiam - SC,2019,52596
4206751,Ibiam - SC,2020,62636
4206751,Ibiam - SC,2021,75603
4206801,Ibicaré - SC,2018,99619
4206801,Ibicaré - SC,2019,113078
4206801,Ibicaré - SC,2020,126349
